GHAZIABAD,AMBAY HOSPITAL,"1, LAJPAT NAGAR, NEAR ST. THOMAS SCHOOL.",201005
THANE,AMBER EYE CARE & MICRO SURGERY CENTRE,"1ST FLOOR, HOSBANOO MANSION, ICE FACTORY, GOKHALE ROAD, NAUPADA",400602
SOLAPUR,AMBIKA HOSPITAL,"OPP ST STAND, MURAJIPET",413002
BARODA,AMEE DEEP HOSPITAL,"NARISAD COMPLEX OPP SANGAM BUSSTOP, SANI ROAD, ",390022
MUMBAI,AMERICAN HEART INSTITUTE,"OPP MAHINDRA GLOBAL GALLERY,NEAR TATVAGYAN VIDYAPEETH,GHODBUNDER ROAD,THANE WEST",400601
MUMBAI,AMEYA ORTHOPAEDIC CENTRE,"A.B. 101,KAUSTUBH PARK,SUP ROAD,BORIVALI WEST",400092
MUMBAI,AMEYA SURGICAL &GENERAL NURSING HOME.,"F/12-3, AJIT NAGAR, J.B. NAGAR, ANDHER EAST,",400059
AHMEDABAD,AMIJEET MATERNITY HOSPITAL,"SANTHARAM COMPLEX,NEAR NIRNAY NAGAR ",382481
AHMEDABAD,AMIN MATERNITY AND NURSING HOME,"17, MANIPUSHP SOCIETY, NR. SURDHARA CIRCLE, THALTEJ",380054
BRAHMAPUR,AMIT HOSPITAL,"CANAL STREET, GATE BAZAR, BERHAMPUR.",760001
AGRA,AMIT JAGGI MEMORIAL HOSPITAL,"VIBHAV NAGAR,AGRA,SECTOR-1,",282001
DELHI,AMIT NURSING HOME,A-3 MAMAK VIHAR EXT: TIHAR ,110018
VIJAYAWADA,AMMA HOSPITAL,"9-64-2,SYED GULAB STREET,KOTHAPET",520001
ANEKAL,AMMA HOSPITAL,"32/515, NEAR SRI RAMA TEMPLE",562106
CHENNAI,AMMA HOSPITAL,"# 1, SOWRASTRA NAGAR, 7TH STREET",600094
KRISHNAGIRI,AMMA HOSPITAL,"BANGALORE ROAD,",635109
CHENNAI,AMMAYI EYE CARE CENTRE,"NEW # 80, 7TH AVENUE, ASHOKNAGAR,",600083
KOLKATA,AMRI APOLLO HOSPITAL ,"P-4 & 5, C.I.T. SCHEME, LXXII, BLOCK-A, GARIAHAT ROAD",700029
BANGALORE,AMRIK NETHRALAYA,"#346, HRBR 1ST KALYAN NAGAR,",560043
CHENNAI,AMRIT HOSPITAL,"NO.310,MINT STREET,",600079
COCHIN,AMRITA INSTITUTE OF MEDICAL SCIENCES & RESEARCH CENTRE,"AMRITA LANE, ELAMKKARA P.O,",682026
AMRITSAR,AMRITSAR  HOSPITAL,100 FT ROAD EAST MOHAN NAGAR,143001
MUMBAI,AMRUT HOSPITAL,Dombivili,421201
MUMBAI,AMRUT NURSING HOME,"101-103,AMIVILLA,AMRUTNAGAR,GHATKOPAR WEST,OFF LBS MARG.",400086
MUMBAI,AMRUTA SURGICAL & MATERNITY HOME,"C-WING,4TH FLOOR, BHAVESHWAR PLAZA, LBS ROAD, OPP SHREYAS THEATRE, GHATKOPAR WEST",400086
ONGOLE,AMRUTHA HEART HOSPITAL,"60 FEET ROAD, OPP TO BUS STAND, Ongole",523002
KARIMNAGAR,AMRUTHA NURSING HOME,"3-3-168,SAVARAN STREET,BESIDES CIVIL HOSPITAL",505001
GAJUWAKA,AMRUTHA NURSING HOME PRIVATE LIMITED,"D.NO.10-7-85,KAILAS NAGAR,GAJUWAKA.",530026
ERODE,AMUDHA POLYCLINIC AND HOSPITAL,"#101, ATHANI ROAD, SATHYAMANGALAM",638401
KOLKATA,AMULYA JYOTI EYE FOUNDATION,"105 MANOHAR PUKUR ROAD, NEAR R.K MISSION HOSPITAL",700029
GUNTUR,Amulya Nursing Home,"GUNTUR ROAD, NARASARAOPET.",522601
TRIVANDRUM,ANADIYIL HOSPITAL,THEKKUMOOD JUNCTION,695035
PUNE,ANAMAYA NURSING HOME,"SN48/1B/5-GOKULNAGAR,KATRAJ KONDHWA ROAD,KONDHAWA BUDRUK",411048
DELHI,ANAND HEALTH CARE LTD,"21, COMMUNITY CENTRE, PREET VIHAR, DELHI",110092
DELHI,ANAND HOSPITAL,"B-52, NEW KRISHNA PARK, DHOLI PIAO, VIKAS PURI.",110018
ALLAHABAD,ANAND HOSPITAL,"11/17 MUIR ROAD, NEAR KUTCHERY ROAD CROSSING",211001
CHENNAI,ANAND HOSPITAL,"NO.201,KAMARAJAR SALAI,MANALI,",600068
BHARUCH,ANAND HOSPITAL,"OPP PUNJAB NATIONAL BANK, NEAR ANKLESHWAR STATION",393001
JAMKHED,ANAND HOSPITAL,"NAGAR ROAD JANKHAD, NEAR S.T STAND",413201
PUNE,ANAND HOSPITAL,"BALAJI TOWER,MAHATMA PHULE CHOWKE,CHAKAN",410501
PUNE,ANAND HOSPITAL,"SECTOR-26,PLOT 113,NIGDI",411044
PUNE,ANAND HOSPITAL,"SHRIKRISHNAPALACE,SN 136,NEAR MALWADI POLICE STATION WARJE,MALWADI",411058
JAIPUR,ANAND HOSPITAL & EYE CENTRE,"21, BHARATMATA LANE, JAMNLAL, BAJAJ MARG, NEAR RAJMAHAL PALACE HOTEL",302001
INDORE,ANAND HOSPITAL & RESEARCH CENTRE PVT LTD,"NO. 7, SINDHU NAGAR BHAVAN MAIN ROAD",452001
AZAMGARH,ANAND HOSPITAL (MULTISPECIALITY),MUKERIGANJ,276001
TIRUPPUR,ANAND HOSPITALS,"97/54, JG NAGAR, II nd STREET, 60FEET ROAD, NEAR REGIONAL TRANSPORT OFFICE",641602
MUMBAI,ANAND MATERNITY & NURSING HOME,"SAREGRAM COMPLEX, NEW LINK RD, NEAR DAHISON RAILWAY SUBWAY, DAHISON EAST,  ",400068
GURGAON,ANAND MEDICAL CENTRE,# 171 SECTOR 56 NEAR KENDRIYA VIHAR,122002
PUNE,ANAND MEDICAL FOUNDATION SUBUDH HOSPITAL,"145,KOTHROD NEAR SHIVAJI STATUE",411038
AHMEDABAD,ANAND MULTISPECIALITY HOSPITAL,"SHUBHASH COMPLE, 3RD FLOOR, NEAR RAJASTHAN, HOSPITAL, SAI BAUG",380004
AHMEDABAD,ANAND MULTISPECIALITY HOSPITAL,"N.H-8, HIRAWATI, NEAR BAJARANGETAS ASSHRAM",382350
MEERUT,ANAND NIROGDHAM  HOSPITAL PVT LTD," A-1,DAMODAR COLONY GARH ROAD, MEERUT",250004
PANIPAT,ANAND NURSING HOME,NO.105ADARSH NAGAR,132103
GHAZIABAD,ANAND NURSING HOME,"KF-113, NEW KAVI NAGAR.",201002
KOLHAPUR,ANAND NURSING HOME,"#1758 B/1, SAKOLI CORNER, K WARD.",416012
MUMBAI,ANAND NURSING HOME,"DIVYA SARJAN, 1ST FLOOR, 90 FT ROAD, GANESH CHOWK,CHARKOP,KANDIVALI WEST",400067
AHMEDNAGAR,ANAND RISHIJI HOSPITAL & MEDICAL RESEARCH CENTRE,"124, ANAND RISHIJI MARG ",414001
AHMEDABAD,ANAND SURGICAL HOSPITAL LTD.,"5, JANTA CHAMBERS, NR. SAIJPUR TOWER.",382345
HYDERABAD,ANAND VITREO RETINA INSTITUTE,"4TH FLOOR,RATA TYCOON,TARNAKA",500017
SILIGURI,ANANDALOKE HOSPITAL & NEUROSCIENCES CENTRE,"2ND MILE, SEVOKE ROAD, DARJEELING",734401
PUNE,ANANDE HOSPITAL,"RAMNAGAR, CHANDRAPUR, NEAR OLD R.T.O. OFFICE.",442402
KOLKATA,ANANDLOK HOSPITAL,"DK-713,SALT LAKE CITY, SECTOR-II, KOLKATA.",700091
MUMBAI,ANANDPARA SURGICAL & GENERAL HOSPITAL,"IQBAL HOUSE, RANI SATI MARG OFF.PANDIT SOCICITOR LANE, MALAD EAST)",400097
JABALPUR,ANANT NURSING HOME PVT LTD,"MADAN MAHAL STATION ROAD, GATE NO - 3, WRIGHT TOWN",482001
HYDERABAD,ANANTA LAKSHMI KIDNEY AND MULTISPECIALITY HOSPITAL,"H.NO-3-9-9-10/4, OPP TO RAMANTHAPUR SCHOOL, NEAR PRINCE TO N COLLEGE",500013
TRIVANDRUM,ANANTHAPURI HOSPITAL & RESEARCH INSTITUTE,"31/1424, KARALI,CHACKA",695024
BANGALORE,ANANYA HOSPITAL PVT LTD,"389/44, 19TH MAIN,RAJAJINAGAR",560010
NELLORE,ANASUYA INSTITUTE OF MEDICAL SCIENCES,"16/2/142,HOTEL VENKATARAMANA LANE,POGATHOTA",524001
MADURAI,ANBU HOSPITAL,"NO.150/1,KAMARAJAR SALAI,",625009
TANJORE,ANBU HOSPITAL,"# 4,5, LAKSHMIVILAS STREET, KUMBAKONAM",612001
CHENNAI,ANDHRA MAHILA SABHA,"NO.11 & 12, DR.DURGABAI DESHMUKH ROAD,",600028
AMBALA,ANEJA HOSPITAL & NURSING HOME,"48 MAHESH NAGAR, NEAR WATER TANK",133001
AHMEDABAD,ANERI SURGICAL & NEUROSURGICAL HOSPITAL,"VASANA BUSSTOP  OPP, SHAMI NARAYAN COMPLEX",380007
KOLKATA,ANGEL MATERNITY & NURSING HOME,"NO.3,KOMEDAN BAGAN LANE,NEAR JORA GIRJA CORPORATION GARAGE ON AJC BOSE ROAD,",700016
RANGAREDDY,ANIKITH MULTISPECIALITY HOSPITALS,"OPP BUS STAND,IBRAHIMPATNAM,SAGAR ROAD",501506
FEROZEPUR,ANIL BAGHI HOSPITAL,"ANIL BAGHI ROAD, BUS STAND CITY",152002
MUMBAI,ANIL EYE HOSPITAL,"1ST FLOOR, KRISHNA SMIRTI, PHADKE ROAD, DOMBIVLI",421201
KANCHIPURAM,ANJAKHA HOSPITAL,"23, MEDAVAKKAM MAIN ROAD, NEXT TO K.K MAHAL",600091
HOWRAH,ANJALI EYE CENTRE,"11/12, BURNT SALT GOLA LANE,",711101
NADIAD,ANJALI HOSPITAL,"DESAI VAGO,NADIAD",387001
PUNE,ANJALI HOSPITAL,#568-DR.AMBEDKAR CHOWK OPP DELUX CINEMA PIMPRI,411017
RANGAREDDY,ANKITH MULTISPECIALITY HOSPITALS,"CHAMPAL, BESIDE BHARATH GARDENS",500059
MUMBAI,ANKUR HOSPITAL,"1ST FLOOR, KALPATORU, MATHURADAS ROAD, KANDIVLI WEST",400067
MUMBAI,ANKUR MATERNITY AND SURGICAL NURSING HOME,"KANJUR VILLAGE ROAD, NEAR STATE BANK OF INDIA",400042
THANE,ANKUR NURSING HOME,"MOHAN  PLAZA OPP BITHAL WABI POLICE STATION,OT SECTION, MAIN ROAD",421004
PUNE,ANKUR NURSING HOME & PAIN CLINIC,"ASHIRWAD COMPLEX CHINDHWAD MAIN ROAD, BUS STOP KALEWADI ROAD,CHINCHWAD",411033
MUMBAI,ANMMOL ORTHOVISION,"101-102,MANISHA HEIGHTS,BALRAJESHWAR ROAD,MULUND WEST",400080
RAICHUR,ANNADANESHWARA HOSPITAL,"HUTTY ROAD, CHINDANUR",584128
ERODE,ANNAI ENT AND HEAD AND NECK CARE CENTRE,"12 D, PALANIAPPA STREET, PERUNDURAI ROAD,OPP-FEDERAL BANK",638009
KANYAKUMARI,ANNAI HOSPITAL,"5-186, A-1, KOLLAN VILLAGE ROAD, OPP.KARUNGAL POST OFFICE",629157
TIRUNELVEL,ANNAI VELANKANNI NURSING HOME,"POST BOX NO.107, MURUGAN KURICHI, PALAYAMKOTTAI.",627002
CHENNAI,ANNAMALAI HOSPITAL,"# 27, GOVINDAN RAOD, WEST MAMBALAM, NEAR SRINIVASA THEATRE",600033
KUZHITHURAI,ANNAMMAL HOSPITAL,KUZHITHURAI,629163
VIZAG,ANNAPOORNA HOSPITAL,"47-9-32, 3RD LANE, DWARAKANAGAR",530016
CHICKMANGALUR,ANNAPURNA HOSPITAL,"K.M. ROAD, CHIKMANGALUR ",577101
KHEDA,ANNAPURNA HOSPITAL,"MINA BAZAR,KAPADVANJ CITY,387620",387620
PATAN,ANOSURGE HOSPITAL & RESEARCH CENTRE,"DOCTOR HOUSE, OPP. SHANTABA HALL BUS STATION ROAD, ",384265
DELHI,ANSARI HOSPITAL,"RZ-20F/B, STREET NO-6, BEHIND LAXMI NARAYAN MANDIR,MAIN SAGAR ROAD",110046
AHMEDABAD,ANSUYA GENERAL HOSPITAL,"#4, DAXINI SOCIETY, MANINAGAR",380008
VIJAYAWADA,ANU HOSPITAL,"#33-18-1, CHALASANI VENKATAKRISHNAIAH STREET, NEAR PUSPHA HOTEL, SURYARAOPET",520002
TANJORE,ANU HOSPITAL,"#69, TRICHY ROAD, VERY NEAR TO RAILWAY STATION",613007
BARAMATI,ANUCHANDRA ACCIDENT HOSPITAL,"GEETAI BUILDING, CINEMA ROAD,",413102
BANGALORE,ANUGRAHA HOSPITAL,"NO 18/2,1ST CROSS,M.C. LAYOUT,VIJAYANAGAR",560079
DAVANGERE,ANUGRAHA HOSPITAL,"# 2698,2ND MAIN,2ND CROSS,M.C. B BLOCK",577004
BANGALORE,ANUGRAHA NURSING HOME,"NO 2 MUNESWARA BLOCK VINAYAKA, CIRCLE PALACE GUTTAHALLI MAIN",560003
FARIDABAD,ANUJ HOSPITAL,"2159 & 2161, SECTOR-16, ",121002
HYDERABAD,ANUKRUSHNA HOSPITALS,"10/191/2 VASANTHAPURI COLONY, DR.RAJA KRISHNA, MALKAJGIRI",500047
NOIDA,ANUPAM JYOTI MEDICAL CENTRE,39A RAJA VIHAR SECTOR 62,301301
HYDERABAD,ANUPAMA HOSPITAL,"16-31/494&495, 6 PHASE, KPHB COLONY, JNTU ROAD",500072
MUMBAI,ANUPAMA MATERNITY &NURSING HOME," 1/18, JAYKAR SMRUTI, AAREY ROAD, GOREGAON WEST),",400062
VIZAG,ANUPAMA SURGICAL & CHILDREN HOSPITAL,"47-9-21, DWARAKANAGAR,VISHAKPATNAM",530016
FARIDABAD,ANURADHA HOSPITAL & TRAUMA CENTRE,"D-635 60 FIT ROAD,BALLABHGARH",121004
SHIMOGA,ANURADHA NURSING HOME,"SOPPUGUDDE, THIRTHAHALLI",577432
JAIPUR,ANURAG NURSING HOME,"60/181 RAJATHPATH NERU, SANGANEA ROAD, MANSAROVAR",302020
HYDERABAD,ANUSHA HOSPITAL,"12-2-454,GUDI MALKAPUR,MEHDIPATNAM",500028
HYDERABAD,ANVITHA HOSPITAL,"H.NO-8-3-231/A/516, 517, ''A' BLOCK, SRI KRISHNA NAGAR, YOUSUFGUDA, NEAR CHURCH",500045
ALUVA,ANWAR MEMORIAL HOSPITAL,"SANTHOSH LANE, ALUVA, ",683101
DELHI,A-ONE HOSPITAL,"A-1/7, PANCHIM VIHAR, DELHI",110063
COIMBATORE,APARNA HOSPITAL,"450-D,PALAGHAT MAIN ROAD,KUNIAMUTHU",641008
WARANGAL,APARNA HOSPITALS PVT LTD,"#2-5-680, SUBEDARI, OPP.DIG BUILDING",506001
MOHALI,APEX HOSPITAL,"SCF-43,44,PH 3B-2",160060
GWALIOR,APEX HOSPITAL,"34, TAGORE NAGAR",474011
MUMBAI,APEX HOSPITAL,"A-WING,VAISHALI HEIGHTS NEAR STANDARD CHARTERED BANK, CHANDAVARKAR ROAD,BORIVALI WEST",400092
MUMBAI,APEX HOSPITAL,"GUPTE ROAD, OPP.SHIVSENA SHAKHA",421202
REWARI,APEX HOSPITAL & TRAUMA CENTRE,"70TH KM MILESTONE,NH8,BHARUMERA",121001
VIZAG,APEX HOSPITAL STEEL CITY CRITICAL CARE PVT LTD),"16-1-5, COASTAL BATTERY ROAD, MAHARANIPETA",530002
RAJAMUNDRY,APEX HOSPITALS,"# 75-6-23, PRAKASH NAGAR, RAJAHMUNDRY, EAST GODAVARI, ANDHRAPRADESH",533103
JAIPUR,APEX HOSPITALS PVT.LTD.,"SP-6,MALVIYA INDUSTRIAL AREA,MALVIYA NAGAR,APEX CIRCLE,",302017
BHOPAL,APEX RESEARCH CENTRE & HOSPITAL PVT LTD,"NO 117 NEAR SINDI COLONY, BERASIA ROAD",462018
VARANASI,APEX WELCARE PVT LTD  APEX HOSPTIAL),DLW HYDEL ROAD,221004
MYSORE,APOLLO BGS HOSPITAL,"ADICHUNCHANAGIRI ROAD,KUVEMPUNAGAR ROAD",570023
HYDERABAD,APOLLO DRDO HOSPITAL,"DMRL CROSS ROAD, Santhosh Nagar,KANCHANBAG, HYDERABAD ",500058
HYDERABAD,APOLLO EMERGENCY & CLINIC,"OPP SAI BABA TEMPLE, BHAGYANAGAR COLONY,KUKKATPALLY HOUSING BOARD",500072
HYDERABAD,APOLLO EMERGENCY & CLINIC,"Mehdipatnam, MEERAJ COMPLEX, HYD",500028
HYDERABAD,APOLLO EMERGENCY & CLINIC,"16-2-705/5/5, Malakpet, , OPP TO SHANTHI FIRE WORK.",500036
HYDERABAD,APOLLO EMERGENCY HOSPITAL,"Nellore, HYDERGUDDA,  Hyderabad",500029
CHENNAI,APOLLO FIRST MED HOSPITALS,"#154, P.H.ROAD, KILPAUK",600010
KOLKATA,APOLLO GLENEAGLES HOSPITALS LTD.,"58, CANAL CIRCULAR ROAD",700054
VIZAG,APOLLO HEART HOSPITAL,WALTAIR MAIN ROAD,530017
SECUNDERABAD,APOLLO HOSPITAL,"VIKRAMPURI COLONY, RAJIVI GANDHI MARG, KHARKHANA.",500003
CHENNAI,APOLLO HOSPITAL,"#645, T.H.ROAD, TONDIARPET.",600081
CHENNAI,APOLLO HOSPITAL,"#21, GREAMS LANE, GREAMS ROAD, THOUSAND LIGHTS, CHENNAI - 600 006",600006
HYDERABAD,APOLLO HOSPITALS,"NO.8-2-293/82/J3,JUBILEE HILLS,",500033
BANGALORE,APOLLO HOSPITALS,"NO.154/11,OPP.TO IIMB,BANNERGHATTA ROAD,",560076
BILASPUR,APOLLO HOSPITALS BILASPUR,"VILLAGE LINGIADIH,SEEPAT ROAD",495006
KHURDA,APOLLO HOSPITALS ENTERPRISE LTD,"PLOT NO-251, SAINIK SCHOOL ROAD UNIT -15, NEAR DOOR DARSHAN KENDRA",751005
GANDHINAGAR,APOLLO HOSPITALS INTERNATIONAL LIMITED,"PLOT NO 1A, GIDC ESTATE-BHAT DIST",382428
INDORE,APOLLO MEDICAL INVSTGATIONS & APPOLLO NURSING HOME,"# 584, M.G. ROAD, NEW PALASIA, INDORE",452001
KARIMNAGAR,Apollo Nursing Home,"H.NO:3-3-111, SWARAN STREET, CIVIL HOSPITAL ROAD",505001
CHENNAI,APOLLO SPECIALITY HOSPITAL,"#320,MOUNT ROAD, TANAPET",600035
MADURAI,APOLLO SPECIALITY HOSPITAL,"20,LAKE VIEW ROAD, KK NAGAR,",625020
AMRITSAR,APOLO HOSPITAL,"2509/3, BHUSHANPURA INSIDE SVETAN WIND GATE",143001
HYDERABAD,APOORVA HOSPITAL,"46/A SANTHOSH NAGAR COLONY, MEHDIPATNAM",500028
VIZAG,APOORVA HOSPITAL,"50-17-62, RAJENDRANAGAR",530016
DAVANGERE,APOORVA HOSPITAL,"3RD MAIN ROAD, 9TH CROSS, J.P. EXTENTION.",577002
CHENNAI,APPASAWY KRISHNA HOSPITAL & MEDICAL RESEARCH CENTRE,"PLOT # 191, 100 FEET BY-PASS ROAD, VELACHERY",600042
HYDERABAD,APPLE HOSPITAL,"PLOT # 266,VIVEKANANDANAGAR COLONY,KUKATPALLY",500072
SALEM,APPUSAMI HOSPITAL,"# 8Z/A, GANDHI ROAD, SALEM-636007.",636007
NAGPUR,APULKI VAIRAGADE MULTISPECIALITY HOSPITAL,"MANEWADA CEMENT ROAD,PLOT # 151,OPP TO NAVDURGA MANDIR",440024
DHULE,APURWA HEART CARE & CRITICAL CARE,"JAMNAGAR ROAD,DHULE",424001
ERODE,ARASAN EYE HOSPITAL,"# 26, ANAMAIYA LAYOUT, OPP RAJA THEATRE",638011
UDAIPUR,ARAVALI HOSPITAL,"# 332, AMBAMATA SCHEME, UDAIPUR, RAJASTHAN",313004
COIMBATORE,ARAVIND EYE HOSPITAL,AVANASHI ROAD,641014
PONDICHERRY,ARAVIND EYE HOSPITAL - PONDICHERRY,"CUDDALORE MAIN ROAD,ABISHEKAPAKKAM POST,THAVALAKUPPAM.",605007
THENI,ARAVIND EYE HOSPITAL - THENI,"371, PERIYAKULAM ROAD, ALLINAGAR RAM P.O, OPP.SRI RAM NAGAR",625531
TIRUNELVEL,ARAVIND EYE HOSPITAL - TIRUNELVELI,# 1. S.N. HIGH ROAD,627001
HYDERABAD,ARAVIND EYE HOSPITAL & LASIK CENTRE,"# 12-2-824, SANTHOSH NAGAR COLONY, MEDIPATTANAM.",500028
MADURAI,ARAVIND EYE HOSPITAL- MADHURAI,"1- ANNA NAGAR,",625020
MYSORE,ARAVIND HOSPITAL,"NO644, 4th MAIN, ARAVINDA NAGAR, ADHICHUCHANAGIRI MAIN ROAD, NEAR R.M.P QUTRUS",570023
NELLORE,ARAVIND NETHRALAYA MEENAKSHI DIABETES & ENDOCRINOLOGY CENTRE ,"16/2/269 SWANTHRA PARK STREET, NEAR SAI BABA TEMPLE, GANDHINAGAR",524001
CHENNAI,ARAVIND SAI EYE HOSPITAL,"# 1, GANESAN STREET, KRISHNA NAGAR,PAMMAL",600075
RAJAMUNDRY,ARAVINDAM ORTHOPEDIC ,"D.NO-6-13-4, KOKKONDAVARI STREET, T NAGAR.",533101
JAIPUR,ARCHANA HOSPITAL,"AIRPORT CIRCLR, SANGANER",302011
HIMAYATNAGAR,ARCHANA HOSPITAL,"Ramnagar, Hyd",530002
MANDYA,ARCHANA HOSPITAL,"K.R. ROAD, ASHOK NAGAR,",571401
PUNE,ARGADE HOSPITAL & MATERNITY HOME,"PUNE NASHIK HIGHWAY, AMBETHAN CHAWK, CHAKAN TAL KHED",410501
KOLKATA,ARHAM CLINIC,#70 CHITTARANJAN AVENUE,700012
MUMBAI,ARIHANT EYE CARE CENTRE,"B-104, GOMTI APTS., ABOVE MANDPESHWAR HOSPITAL, NEAR SUDHIR PHADKE FLYOVER, SV ROAD, BORIVALI WEST",400092
AHMEDABAD,ARIHANT FRACTURE & ORTHOPAEDIC HOSPITAL,"UPNISHAD, 1ST FLOOR, NEAR SHREYAS RLY CROSSING. FLY OVER BRIDGE, ABOVE HERO HONDA SHOW ROOM, AMBAVADI",380015
AHMEDABAD,ARIHANT HEART & MEDICAL HOSPITAL,"S-15, SHUBH COMPLEX, RAJASTHAN HOSP. ROAD, SHAHIBAUG,",380004
MUMBAI,ARIHANT HEART CLINIC,"103, LANCELOT, NEXT TO DATTANI NAGAR, S V ROAD BORIVALI WEST)",400092
GURGAON,ARIHANT HOSPITAL,"HNO-122,BLOCK-G,ORIENTAL VILLA,SECTOR-57",122002
INDORE,ARIHANT HOSPITAL & RESEARCH CENTRE,"283-A, GUMASTA NAGAR.",452009
HYDERABAD,ARK HOSPITAL,"MIG-229, BHAVANIPLAZA, KPHB COLONY, KUKATPALLY",500072
KRISHNAGIRI,ARK NURSING HOME,"29-A, 4TH CROSS,CO OPERATIVE COLONY NEAR EMPLOYMENT OFFICE",635001
NAGPUR,ARNEJA HEART INSTITUTE,"123, RAMDASPETH, BEHIND SOMALWAR HIGH SCHOOL,",440010
THANE,AROGYA HOSPITAL,"1ST FLOOR, GOLDEN PARK, OPP NAVNEET MOTORS, L.B.S MARG,THANE WEST)",400602
BAREILLY,AROGYADHAM,"B-51, RAJENDRANAGAR",243122
ALUVA,AROGYALAYAM,"BRIDGE ROAD ALWAYE, ALUVA",683101
PUNE,AROGYASEVA MEDICAL ACADEMY OF INDIA,"Erandavana, Behind Hotel Abhishek",411004
CHENNAI,AROKYA HOSPITAL,"32, PILLAYAR KOIL ST, BEHIND PONDICHERRY GUEST HOUSE",600078
BHARATPUR,ARORA HOSPITALE PVT LTD,"# 42, KRISHNANAGAR,BHARATPUR",321001
INDORE,ARPAN HOSPITAL AND RESEARCH CENTER,"15/2, IMLI BAZAR NEAR RAJNADAINDORE ( M.P )",452004
PORBANDAR,ARPAN MATERNITY HOSPAITAL & ENDOSCOPY CENTRE,"AT YUGANDA ROAD, PROBANDAR",360575
MUMBAI,ARPAN NURSING HOME & ICCU,"ARPAN SHOPPING ARCADE, 1ST FLOOR, C.S.T. ROAD, KURLA WEST.",400070
CHANDIGARH,ARTHROSCOPY & SPINAL ENDOSCOPY CENTRE,"SCO-66, SECTOR-C,",160020
MADURAI,ARTHUR ASIRVATHAM HOSPITAL,"NO.42-A,KURUVIKARAN SALAI,ANNA BUS STAND,",625020
TRICHY,ARUL HOSPITAL,"6A, T.V.K. NAGAR, PUTHUR, OPP.GURU MEDICAL",620017
TIRUNELVEL,ARUL MISSION HOSPITAL,"7A, 1&2 NORTH MAIN ROAD, OPPOSITE TO ISRO STAFFS QUARTERS",627117
TRIVANDRUM,ARUMANA HOSPITAL,"AIRPORT ROAD,PERUNTHANNI",682008
MADURAI,ARUN HOSPITAL,"186, MUNICHALAI ROAD, NEAR VETRILAI PETTAI",625009
POLLACHI,ARUN HOSPITAL,"88, NEW SCHEME ROAD",642002
THENI,ARUN HOSPITAL,"51, UTHAMAPALAYAM ROAD,BODINAYAKANUR",625513
VIJAYAWADA,ARUN KIDNEY CENTRE,"29-23-9,TADEPALLIVANI STREET,SURYARAOPET",520002
NAGAPATTANAM,ARUN PRIYA NURSING HOME,"3&4, PATTAMANGALAM STREET,MAYILADUTHURAI ",609001
CHITTORGARH,ARUNA ASPATAL,"16, RAJIV COLONY, RITURAJ VATIKA",312001
TUMKUR,ARUNA HOSPITAL,"DR.RADHAKRISHAN ROAD,",572102
SAMBALPUR,ARUNA SHAKTI NURSING HOME,AN GUHA LANE,768001
COIMBATORE,ARUNN SURGERY,DR.NANJAPPA ROAD,641018
GURGAON,ARUNODAYA DESERET EYE HOSPITAL,# NH 4 SECTOR-55.,122003
HOOGHLY,ARUNODAYA HEALTH CARE,"LICHUBAGAN, PO-GARALGACHA,P.S-DANKUNI.",712708
LUCKNOW,ARUSHI MEDICAL CENTRE,"B1/31,SEC-K,ALIGANJ",226022
PATNA,ARVIND HOSPITAL PVT LTD,"ASHOK RAJPATH,",800004
NAMAKKAL,ARVINTH HOSPITAL,"# 17, RANGAR SANNATHI STREET, NEAR INDIAN BANK",637001
ANKOLA,ARYA  MEDICAL CENTRE,"DINKAR DESAI ROAD., UTTARA KANNADA",581314
GUWAHATI,ARYA HOSPITAL,"REHABARI, GUWAHATI, KAMRUP",781008
DELHI,ARYA HOSPITAL,"C-1/101,PANKHA ROAD,JANAK PURI,NEW DELHI WEST,",110058
CHANDIGARH,ARYA HOSPITAL PVT LTD,"SCO-801, CHANDIGARH HIGHWAY,MAMIMAPA,",160101
MUMBAI,ARYAN HOSPITAL,"SAI PRASAD SHOPPING COMPLEX,PLOT NO.17,SECTOR-8,NERUL,NAVI MUMBAI,",400706
DHANBAD,ASARFI HOSPITAL PVT LTD,"BARAMURI, PO - BISHUNPUR POLYTECHNIC",828130
HYDERABAD,ASHA HOSPITAL,"H.NO-19-66/11, PRASHATHNAGAR, PHASE II, BEHIND SPENCERS, NEAR ECL COMPANY, HITENTION ROAD, KAPRA (D),A.S.RAO NAGAR",500062
MUMBAI,ASHA HOSPITAL,"PLOT # 134,SECT 4, ASIATIC SOCIETY, A-WING , ROOM NO.01, AIROLI",400708
NAGPUR,ASHA HOSPITAL,"NEAR LEKHANAGAR, CANTONMENT",441001
MUMBAI,ASHA HOSPTIAL,"AKURLI ROAD NO -1, PREMASKRAM MANDIR LANE, KANDIVLI (EAST)",400101
MUMBAI,ASHA MATERNITY & GENERAL HOSPITAL,"POOJA BUILDING, PUSHPA PARK, DAFTARY ROAD, MALAD EAST.",400097
JALGAON,ASHA MATERNITY HOME,GANESH ROAD CHALLEES GAON,424101
MUMBAI,ASHA ORTHOPAEDIC HOSPITAL,"BASHI KALINGAR,#2,GEETHA BHAVAN LANE OFF,NAVGHAR ROAD,BHAYANDER EAST,THANE",401105
